Date,Bitcoin,Litecoin,Monero,Dash,ZCash,Bitcoin Cash,Ethereum Classic,Bitcoin Gold,Dogecoin,Vertcoin
2020-11-28,9.351,2.637,1.82,2.633,1.273,9.114,0.224,9.351,1.069,2.308
2020-11-29,9.6,2.408,2.06,2.585,1.242,7.826,0.209,9.6,1.058,2.672
2020-11-30,12.743,2.562,2.078,2.623,1.263,10.435,0.232,12.743,1.05,2.441
2020-12-01,9.474,2.264,1.992,2.672,1.266,14.257,0.238,9.474,1.047,2.576
2020-12-02,10.992,2.372,1.992,2.613,1.246,9.863,0.231,10.992,1.059,2.531
2020-12-03,9.172,2.404,2.057,2.637,1.265,10.435,0.234,9.172,1.036,2.474
2020-12-04,10.0,2.412,1.992,2.604,1.246,9.351,0.235,10.0,1.048,2.595
2020-12-05,10.0,2.396,2.011,2.628,1.255,9.0,0.234,10.0,1.063,2.311
2020-12-06,10.588,2.47,1.954,2.609,1.258,9.863,0.233,10.588,1.05,2.618
2020-12-07,9.6,2.449,1.938,2.657,1.262,10.435,0.234,9.6,1.056,2.513
2020-12-08,10.0,2.604,2.048,2.637,1.253,10.909,0.233,10.0,1.06,2.558
2020-12-09,10.36,2.365,1.938,2.599,1.262,10.141,0.233,10.36,1.047,2.42
2020-12-10,11.077,2.396,2.075,2.628,1.254,9.863,0.234,11.077,1.05,2.909
2020-12-11,10.435,2.613,2.084,2.637,1.264,10.588,0.231,10.435,1.053,2.951
2020-12-12,10.909,2.657,1.887,2.618,1.252,9.474,0.231,10.909,1.061,3.38
2020-12-13,9.231,2.289,1.994,2.633,1.252,9.114,0.235,9.231,1.059,2.372
2020-12-14,9.931,2.361,2.02,2.609,1.27,11.901,0.232,9.931,1.05,2.297
2020-12-15,10.286,2.604,1.965,2.657,1.242,9.351,0.232,10.286,1.051,2.06
2020-12-16,10.07,2.428,2.031,2.609,1.258,10.827,0.228,10.07,1.05,2.441
2020-12-17,11.163,2.388,1.997,2.652,1.271,12.414,0.233,11.163,1.046,2.087
2020-12-18,9.172,2.738,1.997,2.633,1.245,11.707,0.236,9.172,1.051,2.513
2020-12-19,9.114,2.504,2.066,2.623,1.255,9.29,0.234,9.114,1.05,2.478
2020-12-20,9.536,2.4,1.902,2.609,1.263,7.423,0.231,9.536,1.046,2.246
2020-12-21,10.588,2.677,2.075,2.647,1.253,10.992,0.231,10.588,1.051,2.384
2020-12-22,10.07,2.535,1.983,2.609,1.263,10.36,0.233,10.07,1.044,2.496
2020-12-23,9.351,2.392,1.994,2.633,1.257,12.0,0.234,9.351,1.04,2.513
2020-12-24,11.429,2.286,1.975,2.633,1.244,13.846,0.234,11.429,1.045,2.886
2020-12-25,10.0,2.209,2.084,2.623,1.258,8.571,0.234,10.0,1.041,2.504
2020-12-26,10.511,2.38,1.959,2.623,1.26,10.213,0.234,10.511,1.053,2.549
2020-12-27,9.73,2.54,2.037,2.618,1.253,10.36,0.235,9.73,1.047,2.672
2020-12-28,9.0,2.478,1.989,2.637,1.259,9.0,0.238,9.0,1.052,2.293
2020-12-29,9.474,2.504,1.949,2.637,1.262,11.707,0.232,9.474,1.04,2.345
2020-12-30,8.372,2.595,1.923,2.618,1.253,10.141,0.231,8.372,1.053,2.567
2020-12-31,8.675,2.457,2.072,2.599,1.253,11.339,0.232,8.675,1.043,2.357
2021-01-01,9.664,2.509,2.072,2.652,1.275,10.07,0.232,9.664,1.038,2.432
2021-01-02,9.536,2.478,1.965,2.642,1.244,11.339,0.234,9.536,1.036,2.384
2021-01-03,9.114,2.388,1.954,2.642,1.258,7.869,0.233,9.114,1.05,2.567
2021-01-04,8.324,2.319,2.031,2.595,1.264,9.0,0.236,8.324,1.06,2.652
2021-01-05,9.172,2.432,1.992,2.637,1.258,12.522,0.234,9.172,1.034,2.424
2021-01-06,8.136,2.396,2.014,2.662,1.257,10.909,0.233,8.136,1.052,2.42
2021-01-07,8.571,2.462,1.975,2.595,1.251,11.163,0.234,8.571,1.044,2.334
2021-01-08,9.73,2.334,2.011,2.623,1.252,14.4,0.234,9.73,1.039,2.361
2021-01-09,10.36,2.304,1.938,2.652,1.265,4.832,0.233,10.36,1.048,2.462
2021-01-10,9.057,2.365,2.028,2.623,1.253,7.164,0.233,9.057,1.043,2.453
2021-01-11,9.351,2.319,1.994,2.599,1.254,15.484,0.231,9.351,1.044,2.576
2021-01-12,9.73,2.54,1.978,2.647,1.259,15.158,0.234,9.73,1.047,2.513
2021-01-13,9.474,2.517,2.06,2.595,1.26,9.172,0.232,9.474,1.066,2.933
2021-01-14,9.796,2.466,2.063,2.637,1.25,10.07,0.238,9.796,1.039,2.341
2021-01-15,9.29,2.585,2.028,2.637,1.27,10.286,0.235,9.29,1.043,2.496
2021-01-16,9.796,2.4,1.83,2.623,1.248,8.372,0.237,9.796,1.044,2.513
2021-01-17,10.827,2.453,2.051,2.609,1.255,9.73,0.232,10.827,1.043,2.54
2021-01-18,9.931,2.487,2.222,2.642,1.255,9.863,0.233,9.931,1.045,2.4
2021-01-19,9.664,2.618,1.93,2.637,1.264,9.73,0.235,9.664,1.039,2.509
2021-01-20,10.213,2.478,1.951,2.604,1.245,10.435,0.234,10.213,1.043,2.483
2021-01-21,11.163,2.613,1.951,2.623,1.259,11.429,0.232,11.163,1.047,2.567
2021-01-22,10.213,2.618,2.111,2.623,1.274,10.07,0.233,10.213,1.054,2.457
2021-01-23,9.231,2.388,1.745,2.623,1.252,8.421,0.234,9.231,1.043,2.509
2021-01-24,10.36,2.47,2.304,2.633,1.24,9.796,0.234,10.36,1.039,2.424
2021-01-25,10.286,2.315,2.028,2.628,1.264,11.803,0.233,10.286,1.059,2.449
2021-01-26,8.944,2.504,1.965,2.628,1.257,9.6,0.238,8.944,1.045,2.692
2021-01-27,10.141,2.609,2.02,2.657,1.263,12.522,0.229,10.141,1.051,2.449
2021-01-28,9.931,2.642,2.022,2.59,1.259,10.827,0.234,9.931,1.036,2.531
2021-01-29,9.474,2.677,1.965,2.637,1.259,13.458,0.232,9.474,1.064,2.571
2021-01-30,10.588,2.535,1.941,2.628,1.263,9.114,0.236,10.588,1.042,1.992
2021-01-31,10.0,2.334,2.037,2.633,1.254,9.057,0.232,10.0,1.051,2.271
2021-02-01,12.101,2.278,1.933,2.595,1.254,11.163,0.23,12.101,1.054,2.195
2021-02-02,9.412,2.581,2.069,2.633,1.255,10.0,0.231,9.412,1.043,2.233
2021-02-03,9.6,2.595,1.943,2.628,1.258,10.36,0.235,9.6,1.049,2.509
2021-02-04,9.0,2.576,2.115,2.609,1.259,11.339,0.232,9.0,1.046,2.585
2021-02-05,8.521,2.474,1.928,2.652,1.261,8.727,0.235,8.521,1.047,2.531
2021-02-06,9.057,2.59,1.97,2.628,1.249,8.944,0.231,9.057,1.06,2.672
2021-02-07,9.231,2.416,2.022,2.59,1.252,9.863,0.232,9.231,1.047,2.599
2021-02-08,8.889,2.445,2.081,2.628,1.255,15.0,0.234,8.889,1.04,2.349
2021-02-09,10.07,2.466,1.992,2.628,1.255,11.25,0.231,10.07,1.048,2.268
2021-02-10,10.07,2.504,1.951,2.633,1.263,9.73,0.229,10.07,1.053,2.672
2021-02-11,11.163,2.682,1.994,2.637,1.261,10.667,0.23,11.163,1.047,2.491
2021-02-12,10.141,2.453,1.97,2.609,1.249,7.869,0.228,10.141,1.06,2.571
2021-02-13,9.172,2.396,2.048,2.633,1.255,6.128,0.232,9.172,1.064,2.376
2021-02-14,9.73,2.453,1.93,2.595,1.263,8.09,0.22,9.73,1.048,2.311
2021-02-15,9.474,2.576,2.084,2.637,1.253,10.07,0.229,9.474,1.05,2.323
2021-02-16,11.901,2.544,1.986,2.623,1.255,12.632,0.231,11.901,1.064,2.384
2021-02-17,10.435,2.526,2.017,2.613,1.275,11.803,0.229,10.435,1.062,2.215
2021-02-18,10.511,2.453,1.938,2.628,1.248,10.667,0.232,10.511,1.056,2.388
2021-02-19,9.412,2.349,2.017,2.637,1.248,10.992,0.231,9.412,1.066,2.628
2021-02-20,9.863,2.657,2.003,2.609,1.255,10.992,0.23,9.863,1.069,2.78
2021-02-21,10.213,2.796,2.099,2.657,1.258,9.796,0.229,10.213,1.05,2.544
2021-02-22,10.827,2.445,1.917,2.623,1.262,12.308,0.232,10.827,1.054,2.595
2021-02-23,11.339,2.535,2.066,2.609,1.247,18.947,0.23,11.339,1.058,2.338
2021-02-24,9.057,2.633,1.917,2.623,1.264,8.78,0.227,9.057,1.062,2.416
2021-02-25,9.231,2.567,1.915,2.633,1.259,9.664,0.232,9.231,1.052,2.388
2021-02-26,10.36,2.445,2.02,2.628,1.255,9.412,0.226,10.36,1.054,2.764
2021-02-27,9.172,2.462,2.022,2.623,1.245,9.231,0.229,9.172,1.057,2.445
2021-02-28,10.992,2.361,2.025,2.642,1.266,10.827,0.23,10.992,1.061,2.392
2021-03-01,11.077,2.42,1.959,2.623,1.247,11.803,0.233,11.077,1.051,2.3
2021-03-02,10.07,2.432,1.994,2.609,1.262,8.675,0.229,10.07,1.047,2.535
2021-03-03,9.474,2.618,2.025,2.652,1.263,11.077,0.224,9.474,1.066,2.628
2021-03-04,11.25,2.759,1.992,2.609,1.268,9.536,0.226,11.25,1.047,2.567
2021-03-05,9.664,2.535,1.994,2.633,1.241,9.73,0.23,9.664,1.071,2.33
2021-03-06,9.474,2.289,2.087,2.628,1.262,9.796,0.226,9.474,1.064,2.424
2021-03-07,9.863,2.345,1.989,2.647,1.25,9.931,0.231,9.863,1.052,2.416
2021-03-08,9.29,2.376,2.025,2.633,1.265,7.742,0.228,9.29,1.04,2.5
2021-03-09,10.286,2.483,1.965,2.604,1.258,13.091,0.229,10.286,1.07,2.437
2021-03-10,9.664,2.599,2.115,2.628,1.253,13.458,0.231,9.664,1.062,2.466
2021-03-11,10.909,2.652,1.943,2.647,1.259,11.803,0.225,10.909,1.06,2.604
2021-03-12,9.6,2.886,1.962,2.613,1.252,9.664,0.231,9.6,1.047,2.517
2021-03-13,10.07,2.558,1.951,2.633,1.269,8.78,0.23,10.07,1.043,2.558
2021-03-14,9.172,2.334,2.031,2.628,1.257,8.521,0.229,9.172,1.066,2.445
2021-03-15,9.73,2.33,1.978,2.613,1.249,15.652,0.231,9.73,1.054,2.642
2021-03-16,9.664,2.478,1.989,2.642,1.273,9.863,0.229,9.664,1.051,2.47
2021-03-17,10.588,2.623,2.075,2.623,1.242,10.827,0.236,10.588,1.063,2.457
2021-03-18,9.474,2.647,2.02,2.652,1.26,10.141,0.229,9.474,1.053,2.491
2021-03-19,9.73,2.544,1.941,2.662,1.25,9.0,0.229,9.73,1.056,2.441
2021-03-20,9.351,2.513,1.978,2.59,1.254,8.889,0.229,9.351,1.065,2.618
2021-03-21,9.231,2.345,2.051,2.613,1.253,9.796,0.231,9.231,1.056,2.466
2021-03-22,9.536,2.365,2.02,2.613,1.26,10.286,0.238,9.536,1.043,2.4
2021-03-23,8.944,2.604,1.978,2.628,1.258,9.412,0.221,8.944,1.064,2.759
2021-03-24,9.474,2.759,2.143,2.657,1.249,11.077,0.233,9.474,1.051,2.311
2021-03-25,9.351,2.553,1.882,2.604,1.258,9.931,0.228,9.351,1.063,2.682
2021-03-26,10.588,2.785,2.149,2.637,1.255,10.07,0.233,10.588,1.061,2.47
2021-03-27,9.057,2.623,1.97,2.628,1.249,9.931,0.227,9.057,1.06,2.531
2021-03-28,9.057,2.268,1.935,2.628,1.258,9.931,0.23,9.057,1.056,2.813
2021-03-29,9.536,2.428,1.989,2.595,1.268,11.613,0.229,9.536,1.047,2.289
2021-03-30,9.863,2.392,2.04,2.652,1.255,10.286,0.229,9.863,1.06,2.5
2021-03-31,9.172,2.581,1.925,2.604,1.259,8.834,0.23,9.172,1.05,2.54
2021-04-01,9.931,2.672,1.949,2.647,1.259,9.73,0.23,9.931,1.049,2.449
2021-04-02,10.286,2.526,2.031,2.633,1.268,7.956,0.233,10.286,1.056,2.412
2021-04-03,10.992,2.424,2.051,2.59,1.246,9.73,0.232,10.992,1.062,2.571
2021-04-04,9.863,2.271,1.994,2.662,1.254,9.73,0.229,9.863,1.051,2.599
2021-04-05,9.231,2.264,2.0,2.633,1.26,8.182,0.233,9.231,1.05,2.357
2021-04-06,10.0,2.384,2.011,2.618,1.251,9.0,0.235,10.0,1.067,2.462
2021-04-07,9.172,2.517,1.93,2.628,1.262,9.172,0.229,9.172,1.05,2.549
2021-04-08,10.746,2.522,2.13,2.599,1.244,11.707,0.236,10.746,1.056,2.712
2021-04-09,9.474,2.59,1.905,2.662,1.277,10.07,0.235,9.474,1.07,2.466
2021-04-10,9.172,2.449,1.943,2.613,1.26,8.136,0.233,9.172,1.05,2.466
2021-04-11,9.931,2.368,2.02,2.613,1.252,9.863,0.233,9.931,1.053,2.453
2021-04-12,10.0,2.286,2.014,2.662,1.246,11.25,0.234,10.0,1.07,2.496
2021-04-13,10.141,2.483,2.014,2.609,1.251,10.511,0.231,10.141,1.05,2.535
2021-04-14,10.667,2.738,2.051,2.642,1.262,7.385,0.235,10.667,1.062,2.474
2021-04-15,8.372,2.717,2.043,2.618,1.26,8.675,0.23,8.372,1.051,2.478
2021-04-16,13.981,2.759,1.912,2.604,1.264,6.729,0.225,13.981,1.053,2.692
2021-04-17,15.824,2.531,1.989,2.633,1.253,11.52,0.228,15.824,1.061,2.604
2021-04-18,11.613,2.243,2.063,2.642,1.254,10.286,0.23,11.613,1.041,2.162
2021-04-19,14.845,2.286,1.851,2.618,1.246,12.308,0.233,14.845,1.046,2.25
2021-04-20,11.25,2.535,2.13,2.657,1.266,10.0,0.236,11.25,1.071,2.496
2021-04-21,14.257,2.549,2.008,2.599,1.258,10.36,0.227,14.257,1.052,2.909
2021-04-22,10.07,2.657,1.957,2.637,1.254,8.372,0.232,10.07,1.053,2.604
2021-04-23,10.667,2.5,2.093,2.628,1.265,12.0,0.227,10.667,1.059,2.345
2021-04-24,9.931,2.526,1.986,2.604,1.259,8.0,0.231,9.931,1.047,2.25
2021-04-25,10.213,2.368,1.954,2.642,1.253,9.172,0.228,10.213,1.062,2.275
2021-04-26,12.632,2.384,2.105,2.623,1.263,13.714,0.228,12.632,1.064,2.717
2021-04-27,10.141,2.504,2.06,2.623,1.253,9.0,0.233,10.141,1.069,2.759
2021-04-28,10.141,2.487,1.935,2.652,1.26,9.351,0.23,10.141,1.054,2.54
2021-04-29,11.803,2.478,1.933,2.609,1.265,9.231,0.23,11.803,1.067,2.474
2021-04-30,9.931,2.526,1.951,2.642,1.244,8.727,0.231,9.931,1.05,2.47
2021-05-01,10.36,2.33,2.149,2.604,1.262,9.73,0.229,10.36,1.06,2.483
2021-05-02,7.784,2.261,1.949,2.667,1.262,11.803,0.228,7.784,1.059,2.829
2021-05-03,8.136,2.319,1.917,2.628,1.246,9.796,0.226,8.136,1.043,2.581
2021-05-04,7.956,2.38,2.111,2.633,1.274,9.412,0.223,7.956,1.064,2.487
2021-05-05,9.172,2.264,1.92,2.628,1.246,5.434,0.216,9.172,1.057,2.496
2021-05-06,8.471,2.388,1.928,2.623,1.266,8.09,0.211,8.471,1.052,2.517
2021-05-07,8.372,2.372,2.099,2.613,1.253,15.0,0.224,8.372,1.049,2.785
2021-05-08,8.421,2.474,2.017,2.642,1.25,9.796,0.229,8.421,1.047,2.522
2021-05-09,7.742,2.647,1.905,2.633,1.255,8.834,0.228,7.742,1.052,2.42
2021-05-10,8.0,2.513,1.986,2.613,1.263,10.36,0.229,8.0,1.061,2.47
2021-05-11,8.372,2.599,2.075,2.652,1.26,8.0,0.228,8.372,1.064,2.416
2021-05-12,8.372,2.647,2.075,2.604,1.252,10.36,0.227,8.372,1.066,2.707
2021-05-13,8.944,2.769,1.973,2.662,1.259,7.024,0.23,8.944,1.064,2.585
2021-05-14,10.746,2.509,2.093,2.576,1.246,9.29,0.227,10.746,1.062,2.491
2021-05-15,11.707,2.353,1.846,2.657,1.262,10.588,0.224,11.707,1.061,2.576
2021-05-16,10.909,2.466,2.003,2.637,1.263,10.588,0.227,10.909,1.059,2.581
2021-05-17,11.901,2.449,2.011,2.642,1.253,10.667,0.229,11.901,1.062,2.319
2021-05-18,14.4,2.642,2.143,2.599,1.261,9.6,0.228,14.4,1.052,2.613
2021-05-19,11.52,2.738,1.973,2.633,1.265,23.607,0.227,11.52,1.055,2.558
2021-05-20,12.857,2.491,1.877,2.623,1.258,14.845,0.227,12.857,1.059,2.618
2021-05-21,13.091,2.647,2.13,2.657,1.25,12.632,0.228,13.091,1.053,2.526
2021-05-22,12.414,2.717,1.994,2.618,1.264,9.931,0.226,12.414,1.063,2.361
2021-05-23,12.101,2.496,1.957,2.609,1.252,12.743,0.227,12.101,1.064,2.558
2021-05-24,11.429,2.491,2.06,2.637,1.257,6.792,0.231,11.429,1.063,2.54
2021-05-25,11.707,2.24,2.008,2.642,1.249,10.588,0.224,11.707,1.055,2.553
2021-05-26,11.803,2.376,1.912,2.599,1.272,8.372,0.229,11.803,1.05,2.544
2021-05-27,12.308,2.246,2.003,2.633,1.253,10.746,0.226,12.308,1.047,2.47
2021-05-28,12.101,2.209,2.014,2.623,1.248,9.6,0.227,12.101,1.049,2.549
2021-05-29,12.414,2.483,1.967,2.628,1.26,9.863,0.225,12.414,1.051,2.509
2021-05-30,10.0,2.466,2.081,2.613,1.257,19.459,0.233,10.0,1.053,2.462
2021-05-31,10.213,2.553,1.97,2.637,1.271,9.29,0.226,10.213,1.052,2.623
2021-06-01,10.141,2.487,2.118,2.623,1.261,10.992,0.226,10.141,1.056,2.553
2021-06-02,8.675,2.712,1.853,2.613,1.247,10.07,0.224,8.675,1.053,2.585
2021-06-03,9.796,2.662,2.084,2.628,1.269,10.286,0.225,9.796,1.061,2.424
2021-06-04,10.992,2.697,1.994,2.628,1.255,9.863,0.23,10.992,1.073,2.357
2021-06-05,10.992,2.697,2.04,2.613,1.253,9.863,0.226,10.992,1.06,2.412
2021-06-06,9.6,2.365,1.951,2.667,1.26,9.6,0.23,9.6,1.075,2.599
2021-06-07,10.827,2.243,1.983,2.609,1.252,12.0,0.227,10.827,1.043,2.667
2021-06-08,9.664,2.571,2.006,2.637,1.259,9.931,0.229,9.664,1.057,2.722
2021-06-09,11.429,2.496,2.084,2.609,1.265,12.0,0.226,11.429,1.052,2.633
2021-06-10,12.203,2.319,1.951,2.613,1.248,10.909,0.229,12.203,1.046,2.5
2021-06-11,13.714,2.326,2.054,2.628,1.257,12.414,0.226,13.714,1.053,2.441
2021-06-12,10.909,2.687,1.946,2.637,1.264,7.912,0.227,10.909,1.059,2.416
2021-06-13,10.909,2.618,2.022,2.633,1.262,11.901,0.225,10.909,1.062,2.628
2021-06-14,10.667,2.613,1.949,2.628,1.251,11.707,0.225,10.667,1.054,2.304
2021-06-15,10.992,2.662,2.028,2.623,1.261,10.667,0.228,10.992,1.062,2.483
2021-06-16,11.707,2.748,2.037,2.642,1.264,9.796,0.226,11.707,1.047,2.633
2021-06-17,11.077,2.667,1.973,2.623,1.24,9.114,0.232,11.077,1.053,2.487
2021-06-18,11.613,2.963,2.025,2.647,1.262,10.909,0.23,11.613,1.058,2.652
2021-06-19,13.981,2.571,2.014,2.604,1.254,9.664,0.227,13.981,1.049,2.562
2021-06-20,13.714,2.84,1.959,2.623,1.268,10.36,0.23,13.714,1.048,2.581
2021-06-21,13.714,2.921,1.978,2.618,1.263,13.091,0.229,13.714,1.064,2.677
2021-06-22,15.824,3.006,2.124,2.637,1.254,14.845,0.232,15.824,1.059,2.361
2021-06-23,14.257,2.892,2.014,2.647,1.255,9.351,0.227,14.257,1.056,2.453
2021-06-24,13.714,3.11,1.88,2.618,1.26,9.6,0.227,13.714,1.056,2.562
2021-06-25,13.091,3.333,2.084,2.633,1.257,8.675,0.227,13.091,1.053,2.491
2021-06-26,16.18,3.429,2.048,2.604,1.244,10.746,0.228,16.18,1.057,2.271
2021-06-27,24.828,3.258,1.973,2.642,1.262,10.992,0.224,24.828,1.048,2.687
2021-06-28,16.364,2.697,2.008,2.637,1.255,9.351,0.227,16.364,1.054,2.585
2021-06-29,16.0,2.732,1.994,2.657,1.258,10.213,0.224,16.0,1.052,2.304
2021-06-30,16.364,2.753,1.949,2.618,1.257,9.0,0.226,16.364,1.05,2.682
2021-07-01,15.0,2.483,2.008,2.647,1.252,10.746,0.225,15.0,1.056,2.722
2021-07-02,16.0,2.13,2.051,2.628,1.26,10.213,0.225,16.0,1.048,2.25
2021-07-03,11.339,2.179,1.92,2.642,1.261,17.778,0.227,11.339,1.051,2.567
2021-07-04,12.522,2.25,2.04,2.618,1.257,13.714,0.225,12.522,1.056,2.544
2021-07-05,10.909,2.441,1.962,2.604,1.255,9.931,0.224,10.909,1.044,2.558
2021-07-06,10.141,2.4,2.054,2.633,1.259,9.863,0.221,10.141,1.053,2.445
2021-07-07,11.707,2.462,2.006,2.642,1.251,10.36,0.222,11.707,1.059,2.585
2021-07-08,10.36,2.692,1.923,2.613,1.262,9.29,0.223,10.36,1.064,2.647
2021-07-09,10.992,2.457,2.037,2.595,1.254,9.664,0.22,10.992,1.062,2.437
2021-07-10,8.944,2.504,1.983,2.672,1.258,10.746,0.224,8.944,1.062,2.59
2021-07-11,11.52,2.357,2.124,2.599,1.251,10.0,0.222,11.52,1.058,2.457
2021-07-12,11.429,2.357,1.954,2.623,1.258,10.435,0.221,11.429,1.056,2.549
2021-07-13,10.588,2.408,1.981,2.637,1.259,10.909,0.223,10.588,1.051,2.558
2021-07-14,8.471,2.517,2.051,2.623,1.257,9.351,0.221,8.471,1.056,2.404
2021-07-15,11.25,2.517,2.02,2.662,1.257,10.141,0.223,11.25,1.054,2.47
2021-07-16,9.6,2.4,2.043,2.595,1.266,10.511,0.224,9.6,1.066,2.581
2021-07-17,10.07,2.437,1.905,2.633,1.239,9.796,0.22,10.07,1.049,2.571
2021-07-18,10.0,2.384,2.04,2.609,1.266,12.101,0.221,10.0,1.067,2.293
2021-07-19,8.471,2.522,2.081,2.642,1.264,10.746,0.221,8.471,1.059,2.558
2021-07-20,11.803,2.384,1.935,2.662,1.249,10.511,0.223,11.803,1.05,2.581
2021-07-21,9.931,2.412,1.994,2.604,1.257,9.6,0.222,9.931,1.056,2.549
2021-07-22,9.412,2.345,2.003,2.637,1.251,9.412,0.222,9.412,1.06,2.392
2021-07-23,10.667,2.496,2.069,2.662,1.262,10.286,0.223,10.667,1.056,2.531
2021-07-24,9.351,2.304,2.02,2.609,1.265,10.746,0.224,9.351,1.049,2.404
2021-07-25,9.412,2.408,1.917,2.609,1.245,10.511,0.22,9.412,1.055,2.478
2021-07-26,9.6,2.441,2.02,2.672,1.26,10.36,0.223,9.6,1.069,2.796
2021-07-27,8.471,2.487,1.992,2.604,1.257,9.931,0.224,8.471,1.055,2.334
2021-07-28,9.172,2.466,2.014,2.633,1.265,9.931,0.22,9.172,1.05,2.449
2021-07-29,9.0,2.613,2.043,2.604,1.249,9.0,0.22,9.0,1.057,2.576
2021-07-30,8.675,2.712,1.93,2.642,1.249,10.992,0.222,8.675,1.06,2.618
2021-07-31,9.114,2.496,2.037,2.618,1.268,8.276,0.224,9.114,1.057,2.526
2021-08-01,9.351,2.424,1.9,2.623,1.254,9.931,0.222,9.351,1.071,2.478
2021-08-02,10.07,2.662,2.111,2.637,1.259,8.571,0.221,10.07,1.048,2.466
2021-08-03,8.521,2.585,2.014,2.613,1.257,9.796,0.226,8.521,1.051,2.396
2021-08-04,10.588,2.581,2.028,2.633,1.263,11.163,0.221,10.588,1.048,2.449
2021-08-05,9.0,2.278,1.88,2.633,1.242,10.588,0.222,9.0,1.056,2.487
2021-08-06,9.057,2.246,2.066,2.618,1.268,10.909,0.225,9.057,1.047,2.802
2021-08-07,8.623,2.233,2.022,2.613,1.257,9.412,0.22,8.623,1.047,2.428
2021-08-08,9.114,2.449,1.975,2.628,1.255,11.339,0.222,9.114,1.037,2.353
2021-08-09,9.474,2.544,1.975,2.652,1.246,9.474,0.223,9.474,1.05,2.457
2021-08-10,8.727,2.54,2.003,2.59,1.26,9.796,0.223,8.727,1.053,2.642
2021-08-11,9.796,2.531,2.006,2.609,1.27,9.0,0.224,9.796,1.066,2.567
2021-08-12,9.536,2.609,1.997,2.637,1.25,10.07,0.222,9.536,1.053,2.42
2021-08-13,10.141,2.595,2.0,2.637,1.261,8.276,0.222,10.141,1.046,2.432
2021-08-14,8.78,2.682,1.943,2.647,1.254,8.727,0.224,8.78,1.047,2.441
2021-08-15,7.912,2.334,2.09,2.613,1.248,8.623,0.22,7.912,1.049,2.5
2021-08-16,8.944,2.474,2.037,2.642,1.27,10.909,0.224,8.944,1.061,2.517
2021-08-17,8.372,2.453,1.917,2.585,1.249,10.746,0.222,8.372,1.06,2.609
2021-08-18,10.667,2.319,2.087,2.628,1.265,10.435,0.222,10.667,1.05,2.392
2021-08-19,9.351,2.185,1.923,2.633,1.263,10.213,0.222,9.351,1.044,2.637
2021-08-20,9.0,2.261,2.043,2.637,1.257,10.0,0.223,9.0,1.06,2.562
2021-08-21,8.471,2.483,1.951,2.652,1.252,10.435,0.223,8.471,1.054,2.54
2021-08-22,8.78,2.78,2.099,2.628,1.255,10.909,0.224,8.78,1.054,2.642
2021-08-23,7.31,2.702,2.0,2.637,1.258,9.231,0.221,7.31,1.045,2.376
2021-08-24,9.351,2.562,1.941,2.609,1.25,11.077,0.223,9.351,1.064,2.365
2021-08-25,9.0,2.432,1.981,2.647,1.271,7.742,0.223,9.0,1.048,2.652
2021-08-26,9.863,2.595,1.965,2.642,1.259,10.141,0.222,9.863,1.041,2.5
2021-08-27,9.863,2.576,2.031,2.604,1.249,10.435,0.225,9.863,1.047,2.5
2021-08-28,10.213,2.311,2.072,2.637,1.257,9.29,0.222,10.213,1.064,2.368
2021-08-29,9.231,2.311,1.943,2.628,1.261,9.172,0.222,9.231,1.063,2.466
2021-08-30,10.667,2.368,2.075,2.633,1.25,10.588,0.222,10.667,1.053,2.522
2021-08-31,10.0,2.47,1.959,2.633,1.265,9.863,0.223,10.0,1.051,2.47
2021-09-01,10.511,2.47,2.078,2.633,1.251,10.213,0.218,10.511,1.055,2.682
2021-09-02,9.664,2.535,1.856,2.599,1.259,9.796,0.223,9.664,1.056,2.478
2021-09-03,9.73,2.483,2.078,2.623,1.268,9.172,0.227,9.73,1.064,2.609
2021-09-04,9.29,2.334,1.902,2.652,1.249,9.231,0.217,9.29,1.06,2.54
2021-09-05,8.78,2.453,2.025,2.613,1.25,9.474,0.221,8.78,1.037,2.408
2021-09-06,8.372,2.38,2.102,2.667,1.281,9.114,0.223,8.372,1.068,2.637
2021-09-07,9.412,2.576,1.928,2.609,1.241,11.901,0.222,9.412,1.047,2.441
2021-09-08,10.141,2.513,1.954,2.633,1.258,8.834,0.221,10.141,1.052,2.445
2021-09-09,10.511,2.562,2.212,2.613,1.26,9.931,0.222,10.511,1.05,2.487
2021-09-10,10.588,2.576,1.885,2.613,1.257,10.667,0.223,10.588,1.054,2.504
2021-09-11,9.73,2.441,1.997,2.633,1.257,9.664,0.223,9.73,1.067,2.623
2021-09-12,9.796,2.33,2.075,2.633,1.253,9.6,0.222,9.796,1.066,2.558
2021-09-13,9.057,2.326,2.0,2.604,1.262,11.52,0.222,9.057,1.049,2.428
2021-09-14,8.571,2.647,1.91,2.662,1.264,10.36,0.223,8.571,1.047,2.408
2021-09-15,10.141,2.727,2.008,2.623,1.258,10.511,0.223,10.141,1.06,2.535
2021-09-16,10.588,2.544,2.156,2.628,1.249,10.07,0.221,10.588,1.045,2.334
2021-09-17,9.796,2.522,1.983,2.642,1.255,9.474,0.222,9.796,1.051,2.581
2021-09-18,9.29,2.365,1.973,2.599,1.268,11.613,0.221,9.29,1.06,2.571
2021-09-19,9.0,2.372,2.048,2.623,1.257,10.07,0.22,9.0,1.056,2.424
